nus_code,name,level,education_level,field,n_styrk_linked,n_styrk_with_exposure,mean_exposure
849902,"Lic.NHH-utdanning, økonomisk-administrative fag",5,Forskerutdanning,Økonomiske og administrative fag,1,1,0.545639
849903,"Dr.ing.-utdanning, økonomisk-administrative fag. UTGÅTT KODE",5,Forskerutdanning,Økonomiske og administrative fag,1,1,0.545639
849904,"Ph.d.-program, økonomisk-administrative fag",5,Forskerutdanning,Økonomiske og administrative fag,1,1,0.545639
849999,"Økonomiske og administrative fag, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,Økonomiske og administrative fag,1,1,0.545639
8511,Zoologiske fag,4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
851101,"Dr.scient.-utdanning, zoologi. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
851199,"Zoologiske fag, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8512,Botaniske fag,4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
851201,"Dr.scient.-utdanning, botanikk. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
851299,"Botaniske fag, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8514,Miljø- og forurensningsstudier,4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
851402,"Ph.d.-program, industriell økologi",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
851403,"Ph.d.-program, ressursforvaltning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
851404,"Ph.d.-program, økologi",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
851406,"Ph.d.-program, miljøvitenskap",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
851407,"Ph.d.-program, anvendt økologi og bioteknologi",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8529,"Fysiske og kjemiske fag, andre",4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
852901,"Dr.philos.-utdanning, fysiske og kjemiske fag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
852902,"Dr.scient.-utdanning, fysiske og kjemiske fag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
852903,"Lic.philos.-utdanning, fysiske og kjemiske fag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
852999,"Fysiske og kjemiske fag, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8539,"Matematikk og statistikk, andre",4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
853901,"Dr.philos.-utdanning, matematiske fag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
853902,"Lic.philos.-utdanning, matematiske fag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
853903,"Dr.philos.-utdanning, matematiske og naturvitenskapelige fag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
853999,"Matematikk og statistikk, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8542,Informasjonsmodellering,4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
854299,"Informasjonsmodellering, uspesifisert, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8549,"Informasjons- og datateknologi, andre",4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
854999,"Informasjons- og datateknologi, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8552,Mekaniske fag,4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855201,"Dr.ing.-utdanning, maskintekniske fag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855202,"Dr.ing.-utdanning, maskinfag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855203,"Dr.ing.-utdanning, skipsfag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855204,"Dr.scient.-utdanning, mekanikk. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855205,"Dr.techn.-utdanning, maskintekniske fag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855206,"Lic.techn.-utdanning, maskintekniske fag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855207,"Ph.d.-program, industriell design",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855208,"Ph.d.-program, marin teknikk",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855210,"Ph.d.-program, produktutvikling og materialteknikk",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855211,"Ph.d.-program, konstruksjonsteknikk",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855212,"Ph.d.-program, produksjons- og kvalitetsteknikk",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855213,"Ph.d.-program, offshoreteknologi",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855214,"Ph.d.-program, mekatronikk",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855299,"Mekaniske fag, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8553,Finmekaniske fag,4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855399,"Finmekaniske fag, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8559,"Utdanninger i elektrofag, mekaniske fag og maskinfag, andre",4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
855999,"Utdanning i elektrofag, mekaniske fag og maskinfag, annen, uspesifisert, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8569,"Geofag, andre",4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
856901,"Dr.scient.-utdanning, geofag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
856902,"Lic.philos.-utdanning, geofag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
856903,"Dr.philos.-utdanning, geofag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
856999,"Geofag, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857,Bygg- og anleggsfag,3,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8571,Bygg og anlegg,4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857101,"Lic.techn.-utdanning, bygge- og anleggstekniske fag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857102,"Dr.ing.-utdanning, bygge- og anleggstekniske fag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857103,"Dr.ing.-utdanning, bygningsfag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857104,"Dr.techn.-utdanning, bygge- og anleggstekniske fag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857105,"Ph.d.-program, bygg, anlegg og transport",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857199,"Bygg og anlegg, uspesifisert, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8572,Arkitektur,4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857201,"Dr.ing.-utdanning, arkitektfag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857202,"Dr.techn.-utdanning, arkitektur. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857203,"Ph.d.-program, arkitektur",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857204,"Dr.philos.-utdanning, arkitektur",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857299,"Arkitektur, uspesifisert, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8579,"Bygg- og anleggsfag, andre",4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
857999,"Bygg- og anleggsfag, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
858,Fabrikasjon og utvinning,3,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8581,Næringsmiddelproduksjon,4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
858101,"Lic.agric.-utdanning, tekniske fag ellers",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
858199,"Næringsmiddelproduksjon, uspesifisert, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8582,Tekstil- og skinnproduksjon,4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
858299,"Tekstil- og skinnproduksjon, uspesifisert, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8583,"Produksjon av tre, papir, plast og glass",4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
858399,"Produksjon av tre, papir, plast og glass, uspesifisert, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8584,Gruvedrift og utvinning,4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
858401,"Dr.ing.-utdanning, bergfag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
858499,"Gruvedrift og utvinning, uspesifisert, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8589,"Fabrikasjon og utvinning, andre",4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
858999,"Fabrikasjon og utvinning, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859,"Naturvitenskapelige fag, håndverksfag og tekniske fag, andre",3,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
8599,"Naturvitenskapelige fag, håndverksfag og tekniske fag, andre",4,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859901,"Dr.agric.-utdanning, tekniske fag, uspesifiserte. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859902,"Dr.ing.-utdanning, naturvitenskapelige fag, håndverksfag og tekniske fag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859903,"Dr.philos.-utdanning, naturvitenskapelige fag, håndverksfag og tekniske fag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859904,"Dr.scient.-utdanning, naturvitenskapelige fag, håndverksfag og tekniske fag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859905,"Dr.techn.-utdanning, naturvitenskapelige fag, håndverksfag og tekniske fag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859906,"Lic.techn.-utdanning, naturvitenskapelige fag, håndverksfag og tekniske fag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859907,"Dr.polit.-utdanning, naturvitenskapelige fag, håndverksfag og tekniske fag. UTGÅTT KODE",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859908,"Ph.d.-program, naturvitenskapelige fag, håndverksfag og tekniske fag",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859909,"Ph.d.-program, industriell økonomi og teknologiledelse",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859910,"Ph.d.-program, realfag og teknologi",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859911,"Ph.d.-program, ingeniørvitenskap",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
859999,"Naturvitenskapelige fag, håndverksfag og tekniske fag, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.545639
861,Pleie- og omsorgsfag,3,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8611,Sykepleiefag,4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
861101,"Dr.polit.-utdanning, sykepleiefag. UTGÅTT KODE",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
861102,"Ph.d.-program, sykepleievitenskap",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
861199,"Sykepleiefag, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8612,Hjelpepleiefag,4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
861299,"Hjelpepleiefag, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8613,Vernepleiefag,4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
861399,"Vernepleiefag, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8619,"Pleie- og omsorgsfag, andre",4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
861901,"Ph.d.-program, helse- og omsorgsfag",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
861999,"Pleie- og omsorgsfag, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
862,Sosialfag,3,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8621,Sosialfag,4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
862101,"Dr.polit.-utdanning, sosialfag. UTGÅTT KODE",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
862102,"Ph.d.-program, sosialt arbeid",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
862199,"Sosialfag, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8629,"Sosialfag, andre",4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
862999,"Sosialfag, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8639,"Medisin, andre",4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
863901,"Ph.d.-program, medisin og helsevitenskap",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
863999,"Medisin, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
864,Tannhelsefag,3,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8641,Odontologi,4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
864102,"Dr.philos.-utdanning, odontologi",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
864103,"Lic.odont.-utdanning, odontologi",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
864105,"Spesial-/spesialistutdanning, odontologi, FEIL KODE, se 764105, 764401 og 764402",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
864199,"Odontologi, uspesifisert, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8642,Tannpleiefag,4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
864299,"Tannpleiefag, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8643,Tannteknikk,4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
864399,"Tannteknikk, uspesifisert, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8649,"Tannhelsefag, andre",4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
864999,"Tannhelsefag, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
865,Terapeutiske fag,3,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8651,Ergoterapi,4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
865199,"Ergoterapi, uspesifisert, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8652,Fysioterapi,4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
865201,"Dr.scient.-utdanning, fysioterapi. UTGÅTT KODE",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
865202,"Dr.philos.-utdanning, fysioterapi",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
865299,"Fysioterapi, uspesifisert, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8653,Kiropraktor,4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
865399,"Kiropraktor, uspesifisert, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8659,"Terapeutiske fag, andre",4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
865999,"Terapeutiske fag, andre, uspesifiserte, forskerutdanning",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
866,Apotekfag,3,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
8661,Farmasi,4,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
866101,"Dr.philos.-utdanning, apotekfag",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
866102,"Dr.scient.-utdanning, farmasi. UTGÅTT KODE",5,Forskerutdanning,"Helse-, sosial- og idrettsfag",1,1,0.545639
