styrk08,platform,date_start,usage_pct,automation_share,augmentation_share,directive_share,feedback_loop_share,task_iteration_share,validation_share,learning_share,n_classified,n_soc_matched,n_tasks_matched
3141,api,2025-11-13,0.166954,0.741866,0.258134,0.718126,0.02374,0.012418,0.235855,0.009861,1461.0,2,5
3142,api,2025-11-13,0.03407,0.83682,0.16318,0.83682,0.0,0.0,0.079498,0.083682,239.0,1,4
3143,api,2025-11-13,0.025733,0.913793,0.086207,0.728448,0.185345,0.086207,0.0,0.0,232.0,1,1
3151,api,2025-11-13,0.004323,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1,3
3152,api,2025-11-13,0.004323,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1,2
3153,api,2025-11-13,0.007617,1.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,2,3
3154,api,2025-11-13,0.017498,0.901786,0.098214,0.901786,0.0,0.0,0.098214,0.0,137.0,2,4
3155,api,2025-11-13,0.04251,0.839623,0.160377,0.698113,0.141509,0.050314,0.053459,0.056604,318.0,1,3
3211,api,2025-11-13,0.066699,0.97314,0.02686,0.97314,0.0,0.0,0.02686,0.0,565.0,4,6
3212,api,2025-11-13,0.100255,0.694731,0.305269,0.694731,0.0,0.028376,0.276893,0.0,832.0,2,11
3213,api,2025-11-13,0.017087,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,1,3
3230,api,2025-11-13,0.01369,1.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,1,5
3240,api,2025-11-13,0.016263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,117.0,1,2
3251,api,2025-11-13,0.013896,1.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0,2,2
3256,api,2025-11-13,0.039423,1.0,0.0,0.939799,0.060201,0.0,0.0,0.0,299.0,1,5
3257,api,2025-11-13,0.007102,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,2,3
3259,api,2025-11-13,0.060626,0.915385,0.084615,0.915385,0.0,0.0,0.0,0.084615,413.0,6,14
3311,api,2025-11-13,0.864414,0.967353,0.032647,0.919043,0.04831,0.005332,0.016794,0.01052,7608.0,2,37
3312,api,2025-11-13,0.15944,0.890598,0.109402,0.856744,0.033854,0.0,0.009895,0.099507,1243.0,2,22
3313,api,2025-11-13,0.128561,0.983435,0.016565,0.983435,0.0,0.016565,0.0,0.0,1147.0,1,9
3315,api,2025-11-13,0.121767,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1037.0,2,15
3321,api,2025-11-13,0.191452,0.969946,0.030054,0.938556,0.03139,0.0,0.009467,0.020587,1526.0,3,15
3322,api,2025-11-13,1.239186,0.927643,0.072357,0.8911,0.036543,0.009449,0.015888,0.04702,10644.0,3,40
3323,api,2025-11-13,0.064641,1.0,0.0,1.0,0.0,0.0,0.0,0.0,505.0,3,13
3324,api,2025-11-13,0.884692,0.978235,0.021765,0.946029,0.032207,0.003555,0.011196,0.007013,7724.0,3,43
3331,api,2025-11-13,0.022439,1.0,0.0,1.0,0.0,0.0,0.0,0.0,134.0,2,7
3332,api,2025-11-13,0.061862,1.0,0.0,1.0,0.0,0.0,0.0,0.0,485.0,1,5
3333,api,2025-11-13,0.232006,0.940534,0.059466,0.898058,0.042476,0.012136,0.023058,0.024272,1648.0,1,11
3334,api,2025-11-13,0.394534,0.97756,0.02244,0.954018,0.023543,0.0,0.010364,0.012076,3157.0,4,39
3339,api,2025-11-13,1.214071,0.972109,0.027891,0.957666,0.014444,0.009833,0.010627,0.007431,10297.0,7,91
3341,api,2025-11-13,0.088418,0.83982,0.16018,0.784431,0.055389,0.097305,0.062874,0.0,668.0,1,8
3342,api,2025-11-13,0.024189,1.0,0.0,0.90099,0.09901,0.0,0.0,0.0,202.0,1,4
3343,api,2025-11-13,0.141736,0.964686,0.035314,0.956278,0.008408,0.035314,0.0,0.0,1254.0,2,9
3351,api,2025-11-13,0.115283,0.921338,0.078662,0.921338,0.0,0.0,0.065261,0.0134,866.0,2,15
3352,api,2025-11-13,0.002367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1,1
3353,api,2025-11-13,0.098093,0.889287,0.110713,0.889287,0.0,0.0,0.015075,0.095637,749.0,2,15
3354,api,2025-11-13,0.103343,0.971524,0.028476,0.971524,0.0,0.0,0.015075,0.0134,783.0,2,19
3355,api,2025-11-13,0.054245,1.0,0.0,1.0,0.0,0.0,0.0,0.0,356.0,1,9
3411,api,2025-11-13,0.040658,1.0,0.0,1.0,0.0,0.0,0.0,0.0,322.0,5,10
3422,api,2025-11-13,0.059491,0.573154,0.426846,0.537006,0.036149,0.088637,0.115475,0.222734,497.9,1,14
3423,api,2025-11-13,0.329994,0.809908,0.190092,0.781142,0.028766,0.039409,0.05688,0.093803,2531.9,3,24
3431,api,2025-11-13,0.147088,0.70088,0.29912,0.70088,0.0,0.29912,0.0,0.0,1364.0,1,3
3432,api,2025-11-13,0.011014,1.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,1,4
3433,api,2025-11-13,0.139677,0.91975,0.08025,0.87848,0.04127,0.053968,0.0,0.026282,1095.0,2,8
3434,api,2025-11-13,0.015954,1.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,2,8
3511,api,2025-11-13,0.49026,0.818617,0.181383,0.649984,0.168632,0.023271,0.073,0.085113,3137.0,1,6
3512,api,2025-11-13,0.167263,0.852524,0.147476,0.593849,0.258675,0.059937,0.01183,0.07571,1268.0,1,10
3513,api,2025-11-13,0.572193,0.868732,0.131268,0.75748,0.111252,0.004635,0.080489,0.046144,4746.0,1,11
3514,api,2025-11-13,3.94874,0.855226,0.144774,0.616046,0.23918,0.048979,0.039464,0.05633,34479.5,2,28
3521,api,2025-11-13,0.075037,1.0,0.0,1.0,0.0,0.0,0.0,0.0,579.0,4,13
3522,api,2025-11-13,0.04251,0.839623,0.160377,0.698113,0.141509,0.050314,0.053459,0.056604,318.0,1,3
4110,api,2025-11-13,0.575178,0.904977,0.095023,0.808963,0.096014,0.012442,0.035675,0.046906,4948.0,2,14
4131,api,2025-11-13,0.549548,0.948872,0.051128,0.937701,0.011171,0.027712,0.013104,0.010311,4655.0,1,8
4132,api,2025-11-13,0.172718,0.887787,0.112213,0.887787,0.0,0.0,0.112213,0.0,1613.0,1,2
4211,api,2025-11-13,0.001956,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1,1
4212,api,2025-11-13,0.032526,1.0,0.0,1.0,0.0,0.0,0.0,0.0,149.0,3,6
4214,api,2025-11-13,0.043231,1.0,0.0,1.0,0.0,0.0,0.0,0.0,325.0,2,8
4221,api,2025-11-13,0.222022,0.957479,0.042521,0.917709,0.03977,0.01257,0.009467,0.020484,1797.0,3,16
4222,api,2025-11-13,0.855047,0.935498,0.064502,0.884254,0.051244,0.022113,0.031445,0.010945,6854.0,2,23
4223,api,2025-11-13,0.041481,1.0,0.0,1.0,0.0,0.0,0.0,0.0,228.0,2,9
4224,api,2025-11-13,0.067832,1.0,0.0,1.0,0.0,0.0,0.0,0.0,541.0,2,9
4225,api,2025-11-13,0.27709,0.889327,0.110673,0.889327,0.0,0.035409,0.075264,0.0,2324.0,2,13
4226,api,2025-11-13,0.107254,0.93932,0.06068,0.93932,0.0,0.025485,0.035194,0.0,824.0,1,9
4227,api,2025-11-13,0.477703,0.910345,0.089655,0.902735,0.00761,0.007372,0.078002,0.004281,4205.0,1,6
4229,api,2025-11-13,0.020895,0.835526,0.164474,0.835526,0.0,0.0,0.0,0.164474,152.0,1,4
4311,api,2025-11-13,0.214302,0.943603,0.056397,0.929949,0.013654,0.008282,0.048114,0.0,1916.0,2,14
4312,api,2025-11-13,0.266797,0.888843,0.111157,0.888843,0.0,0.019596,0.008227,0.083333,2270.0,5,24
4313,api,2025-11-13,0.013381,0.848739,0.151261,0.848739,0.0,0.0,0.0,0.151261,119.0,1,2
4321,api,2025-11-13,0.047451,0.958537,0.041463,0.958537,0.0,0.0,0.0,0.041463,428.0,2,5
4322,api,2025-11-13,0.011734,1.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,1,3
4323,api,2025-11-13,0.006896,1.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,1,1
4411,api,2025-11-13,0.413474,0.933637,0.066363,0.933637,0.0,0.024251,0.009431,0.032682,3749.0,2,8
4412,api,2025-11-13,0.013381,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,2,4
4413,api,2025-11-13,0.01441,0.518519,0.481481,0.518519,0.0,0.214815,0.266667,0.0,135.0,1,1
4415,api,2025-11-13,0.081727,1.0,0.0,0.944737,0.055263,0.0,0.0,0.0,717.0,2,4
4416,api,2025-11-13,0.054142,0.89693,0.10307,0.89693,0.0,0.0,0.0,0.10307,456.0,1,10
5111,api,2025-11-13,0.026865,1.0,0.0,1.0,0.0,0.0,0.0,0.0,169.0,3,5
5112,api,2025-11-13,0.017292,1.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,2,4
5113,api,2025-11-13,0.279972,0.928285,0.071715,0.90321,0.025075,0.014794,0.027583,0.029338,2154.0,2,12
5120,api,2025-11-13,0.016675,1.0,0.0,1.0,0.0,0.0,0.0,0.0,114.0,3,5
5131,api,2025-11-13,0.002676,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1,1
5141,api,2025-11-13,0.273282,0.95219,0.04781,0.935473,0.016717,0.009863,0.018388,0.019559,2076.0,3,13
5142,api,2025-11-13,0.270605,0.928285,0.071715,0.90321,0.025075,0.014794,0.027583,0.029338,2060.0,2,15
5151,api,2025-11-13,0.023365,1.0,0.0,1.0,0.0,0.0,0.0,0.0,178.0,1,5
5152,api,2025-11-13,0.023365,1.0,0.0,1.0,0.0,0.0,0.0,0.0,178.0,1,5
5163,api,2025-11-13,0.005352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1,2
5164,api,2025-11-13,0.279252,0.95219,0.04781,0.935473,0.016717,0.009863,0.018388,0.019559,2133.0,3,12
5165,api,2025-11-13,0.059491,0.573154,0.426846,0.537006,0.036149,0.088637,0.115475,0.222734,497.9,1,11
5169,api,2025-11-13,0.356038,0.92925,0.07075,0.904106,0.025144,0.032803,0.018388,0.019559,2746.0,3,18
5211,api,2025-11-13,0.119812,0.868035,0.131965,0.868035,0.0,0.0,0.0,0.131965,1023.0,1,5
5212,api,2025-11-13,0.119812,0.868035,0.131965,0.868035,0.0,0.0,0.0,0.131965,1023.0,1,5
5221,api,2025-11-13,0.038702,0.889552,0.110448,0.889552,0.0,0.044776,0.065672,0.0,335.0,1,3
5222,api,2025-11-13,0.131443,0.919668,0.080332,0.919668,0.0,0.036011,0.044321,0.0,1083.0,1,7
5223,api,2025-11-13,0.196598,0.960324,0.039676,0.949232,0.011092,0.008959,0.0,0.030717,1316.0,2,9
5230,api,2025-11-13,0.299014,0.743831,0.256169,0.697174,0.046658,0.017945,0.037236,0.200987,2229.0,1,4
5241,api,2025-11-13,0.004426,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1,2
5242,api,2025-11-13,0.101696,0.964853,0.035147,0.964853,0.0,0.0,0.0,0.035147,882.0,1,8
5243,api,2025-11-13,0.119812,0.868035,0.131965,0.868035,0.0,0.0,0.0,0.131965,1023.0,1,5
5244,api,2025-11-13,0.04354,0.906627,0.093373,0.906627,0.0,0.0,0.0,0.093373,332.0,1,5
5245,api,2025-11-13,0.004323,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1,3
5246,api,2025-11-13,0.007411,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,2,3
5249,api,2025-11-13,0.050127,1.0,0.0,1.0,0.0,0.0,0.0,0.0,368.0,1,7
5311,api,2025-11-13,0.268959,0.928285,0.071715,0.90321,0.025075,0.014794,0.027583,0.029338,2051.0,2,11
5312,api,2025-11-13,0.121852,0.75874,0.24126,0.745167,0.013572,0.028955,0.038908,0.173398,1105.2,1,6
5321,api,2025-11-13,0.005352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1,2
5322,api,2025-11-13,0.269885,0.705312,0.294688,0.680237,0.025075,0.237767,0.027583,0.029338,2068.0,2,10
5329,api,2025-11-13,0.020483,0.928922,0.071078,0.928922,0.0,0.0,0.0,0.071078,176.0,3,6
5411,api,2025-11-13,0.003706,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
5413,api,2025-11-13,0.346363,0.931725,0.068275,0.896975,0.034751,0.0,0.027392,0.040883,1285.0,2,2
5414,api,2025-11-13,0.066802,0.945161,0.054839,0.945161,0.0,0.0,0.054839,0.0,501.0,2,5
5419,api,2025-11-13,0.027585,1.0,0.0,1.0,0.0,0.0,0.0,0.0,182.0,2,9
6111,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
6112,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
6113,api,2025-11-13,0.040143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,241.0,1,2
6114,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
6121,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
6122,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
6123,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
6129,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
6130,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
6210,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
6221,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
6222,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
6224,api,2025-11-13,0.003191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,1
7114,api,2025-11-13,0.008749,1.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,1,1
7119,api,2025-11-13,0.0562,0.940334,0.059666,0.904535,0.0358,0.0,0.034606,0.02506,436.0,2,5
7121,api,2025-11-13,0.005455,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,1,1
7124,api,2025-11-13,0.014513,1.0,0.0,1.0,0.0,0.0,0.0,0.0,138.0,1,1
7126,api,2025-11-13,0.022233,1.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,1,5
7127,api,2025-11-13,0.041687,1.0,0.0,0.942786,0.057214,0.0,0.0,0.0,314.0,2,5
7132,api,2025-11-13,0.021513,1.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,1,1
7213,api,2025-11-13,0.010293,0.822917,0.177083,0.822917,0.0,0.0,0.177083,0.0,96.0,1,1
7222,api,2025-11-13,0.388359,0.850507,0.149493,0.552646,0.29786,0.092624,0.027027,0.029842,3552.0,1,4
7223,api,2025-11-13,0.034173,0.863999,0.136001,0.797332,0.066667,0.0,0.136001,0.0,274.0,3,6
7231,api,2025-11-13,0.0316,0.727273,0.272727,0.670059,0.057214,0.0,0.272727,0.0,245.0,2,5
7232,api,2025-11-13,0.027071,1.0,0.0,0.885572,0.114428,0.0,0.0,0.0,201.0,1,2
7233,api,2025-11-13,0.03654,1.0,0.0,0.790887,0.209113,0.0,0.0,0.0,280.0,2,3
7234,api,2025-11-13,0.027071,1.0,0.0,0.885572,0.114428,0.0,0.0,0.0,201.0,1,2
7311,api,2025-11-13,0.06742,0.919881,0.080119,0.881739,0.038143,0.0,0.080119,0.0,559.0,3,5
7312,api,2025-11-13,0.027071,1.0,0.0,0.885572,0.114428,0.0,0.0,0.0,201.0,1,2
7313,api,2025-11-13,0.008337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,1,2
7314,api,2025-11-13,0.052186,0.446032,0.553968,0.404762,0.04127,0.053968,0.5,0.0,360.0,2,4
7315,api,2025-11-13,0.006176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1,1
7317,api,2025-11-13,0.04601,0.892063,0.107937,0.809524,0.08254,0.107937,0.0,0.0,315.0,1,3
7319,api,2025-11-13,0.04601,0.892063,0.107937,0.809524,0.08254,0.107937,0.0,0.0,315.0,1,3
7321,api,2025-11-13,0.110857,0.934239,0.065761,0.934239,0.0,0.065761,0.0,0.0,983.0,2,8
7411,api,2025-11-13,0.056303,0.940334,0.059666,0.904535,0.0358,0.0,0.034606,0.02506,437.0,2,5
7412,api,2025-11-13,0.061862,1.0,0.0,0.977114,0.022886,0.0,0.0,0.0,430.0,5,12
7413,api,2025-11-13,0.027071,1.0,0.0,0.885572,0.114428,0.0,0.0,0.0,201.0,1,2
7421,api,2025-11-13,0.147603,0.975784,0.024216,0.871817,0.103967,0.006054,0.00627,0.011892,1179.0,5,14
7422,api,2025-11-13,0.266797,0.916565,0.083435,0.826741,0.089824,0.004324,0.070616,0.008494,2179.5,7,20
7513,api,2025-11-13,0.002367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1,1
7522,api,2025-11-13,0.013278,0.83871,0.16129,0.83871,0.0,0.0,0.16129,0.0,93.0,1,3
7531,api,2025-11-13,0.079051,0.763441,0.236559,0.763441,0.0,0.236559,0.0,0.0,744.0,1,1
7532,api,2025-11-13,0.00772,1.0,0.0,0.75,0.25,0.0,0.0,0.0,58.0,1,1
7543,api,2025-11-13,0.063714,0.627826,0.372174,0.627826,0.0,0.0,0.372174,0.0,575.0,1,2
7544,api,2025-11-13,0.04776,1.0,0.0,1.0,0.0,0.0,0.0,0.0,274.0,2,3
8112,api,2025-11-13,0.043643,0.912467,0.087533,0.912467,0.0,0.0,0.087533,0.0,377.0,1,1
8114,api,2025-11-13,0.067626,0.978117,0.021883,0.978117,0.0,0.0,0.021883,0.0,545.0,4,5
8122,api,2025-11-13,0.023983,1.0,0.0,1.0,0.0,0.0,0.0,0.0,181.0,2,2
8131,api,2025-11-13,0.012146,0.666667,0.333333,0.666667,0.0,0.0,0.333333,0.0,90.0,3,3
8132,api,2025-11-13,0.004529,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,1,1
8141,api,2025-11-13,0.052598,0.304156,0.695844,0.304156,0.0,0.0,0.695844,0.0,438.0,3,3
8142,api,2025-11-13,0.007926,0.836538,0.163462,0.836538,0.0,0.0,0.163462,0.0,75.0,2,2
8152,api,2025-11-13,0.00772,1.0,0.0,0.75,0.25,0.0,0.0,0.0,58.0,1,1
8154,api,2025-11-13,0.027894,1.0,0.0,0.746193,0.253807,0.0,0.0,0.0,197.0,1,1
8172,api,2025-11-13,0.002264,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1,1
8181,api,2025-11-13,0.068243,0.478117,0.521883,0.478117,0.0,0.0,0.521883,0.0,544.0,4,5
8189,api,2025-11-13,0.023365,0.802752,0.197248,0.802752,0.0,0.0,0.197248,0.0,218.0,1,2
8211,api,2025-11-13,0.023057,0.715686,0.284314,0.715686,0.0,0.0,0.284314,0.0,220.0,2,2
8212,api,2025-11-13,0.024909,1.0,0.0,1.0,0.0,0.0,0.0,0.0,213.0,3,3
8311,api,2025-11-13,0.011322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,2,3
8312,api,2025-11-13,0.004323,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1,2
8322,api,2025-11-13,0.103343,0.991848,0.008152,0.95154,0.040308,0.0,0.0,0.008152,822.0,3,8
8331,api,2025-11-13,0.011322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,2,3
8332,api,2025-11-13,0.011117,1.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,2,5
8343,api,2025-11-13,0.018528,1.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0,2,3
8344,api,2025-11-13,0.004323,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1,2
9111,api,2025-11-13,0.005455,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,1,1
9112,api,2025-11-13,0.005455,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,1,1
9211,api,2025-11-13,0.097579,0.79978,0.20022,0.782178,0.017602,0.023102,0.023102,0.154015,909.0,1,1
9213,api,2025-11-13,0.097579,0.79978,0.20022,0.782178,0.017602,0.023102,0.023102,0.154015,909.0,1,1
9214,api,2025-11-13,0.097579,0.79978,0.20022,0.782178,0.017602,0.023102,0.023102,0.154015,909.0,1,1
9313,api,2025-11-13,0.009264,1.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,1,1
9329,api,2025-11-13,0.038805,1.0,0.0,1.0,0.0,0.0,0.0,0.0,326.0,1,2
9331,api,2025-11-13,0.010499,1.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,1,3
9333,api,2025-11-13,0.017807,1.0,0.0,1.0,0.0,0.0,0.0,0.0,122.0,1,4
9334,api,2025-11-13,0.04529,0.917073,0.082927,0.917073,0.0,0.0,0.0,0.082927,410.0,1,4
9611,api,2025-11-13,0.00597,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,2,3
9612,api,2025-11-13,0.001647,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1,1
9621,api,2025-11-13,0.016263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,126.0,2,4
9623,api,2025-11-13,0.001853,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1,1
9629,api,2025-11-13,0.017601,1.0,0.0,1.0,0.0,0.0,0.0,0.0,137.0,2,4
1112,api,2026-02-05,0.2113,0.824247,0.175753,0.811821,0.012426,0.149919,0.01537,0.010464,1885.0,2,10
1114,api,2026-02-05,1.3995,0.858789,0.141211,0.849257,0.009532,0.098588,0.038256,0.004368,11351.0,3,51
1120,api,2026-02-05,0.2113,0.824247,0.175753,0.811821,0.012426,0.149919,0.01537,0.010464,1885.0,2,10
1211,api,2026-02-05,0.1853,0.925433,0.074567,0.912117,0.013316,0.061252,0.0,0.013316,1502.0,1,15
1212,api,2026-02-05,0.0569,0.957248,0.042752,0.957248,0.0,0.0,0.0,0.042752,405.0,3,17
1213,api,2026-02-05,1.2944,0.836458,0.163542,0.807862,0.028596,0.035673,0.114767,0.013103,10456.0,1,42
1219,api,2026-02-05,1.4945,0.942971,0.057029,0.929353,0.013619,0.032823,0.022022,0.002184,12204.0,6,59
1221,api,2026-02-05,0.0836,0.943681,0.056319,0.876156,0.067524,0.056319,0.0,0.0,683.5,2,10
1222,api,2026-02-05,0.3457,0.873851,0.126149,0.867218,0.006633,0.100621,0.014874,0.010653,3026.5,2,23
1223,api,2026-02-05,0.2094,0.847805,0.152195,0.847805,0.0,0.082665,0.06953,0.0,1727.0,2,14
1321,api,2026-02-05,0.0084,1.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,1,3
1322,api,2026-02-05,1.2944,0.836458,0.163542,0.807862,0.028596,0.035673,0.114767,0.013103,10456.0,1,42
1323,api,2026-02-05,0.0212,1.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,1,5
1324,api,2026-02-05,0.1269,0.971831,0.028169,0.971831,0.0,0.0,0.028169,0.0,923.0,1,12
1330,api,2026-02-05,0.04655,0.798519,0.201481,0.798519,0.0,0.0,0.0,0.201481,337.5,1,8
1341,api,2026-02-05,0.015,1.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,1,4
1342,api,2026-02-05,0.0241,1.0,0.0,0.906832,0.093168,0.0,0.0,0.0,161.0,1,4
1343,api,2026-02-05,0.0671,0.93118,0.06882,0.884596,0.046584,0.06882,0.0,0.0,517.0,2,7
1344,api,2026-02-05,0.0187,1.0,0.0,1.0,0.0,0.0,0.0,0.0,133.0,1,3
1345,api,2026-02-05,0.2009,0.802577,0.197423,0.791061,0.011516,0.05483,0.111883,0.03071,1690.0,2,16
1346,api,2026-02-05,0.2283,0.893896,0.106104,0.887238,0.006658,0.099446,0.0,0.006658,1858.0,2,18
1349,api,2026-02-05,1.2944,0.836458,0.163542,0.807862,0.028596,0.035673,0.114767,0.013103,10456.0,1,42
1411,api,2026-02-05,0.025,1.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,1,5
1412,api,2026-02-05,0.0129,1.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,1,3
1420,api,2026-02-05,0.043,0.86236,0.13764,0.86236,0.0,0.13764,0.0,0.0,356.0,1,3
1431,api,2026-02-05,1.3019,0.918229,0.081771,0.903931,0.014298,0.017837,0.057383,0.006551,10511.0,2,44
1439,api,2026-02-05,1.2944,0.836458,0.163542,0.807862,0.028596,0.035673,0.114767,0.013103,10456.0,1,42
2111,api,2026-02-05,0.0799,0.635307,0.364693,0.635307,0.0,0.275219,0.089474,0.0,500.0,2,11
2112,api,2026-02-05,0.0066,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1,2
2113,api,2026-02-05,0.3147,0.683384,0.316616,0.675591,0.007793,0.230088,0.042415,0.044113,2426.0,2,6
2114,api,2026-02-05,0.0539,0.915152,0.084848,0.915152,0.0,0.0,0.022727,0.062121,469.0,2,3
2120,api,2026-02-05,3.0521,0.630115,0.369885,0.621906,0.00821,0.260688,0.040366,0.06883,25613.0,5,45
2131,api,2026-02-05,0.6423,0.898393,0.101607,0.887776,0.010617,0.012461,0.012473,0.076673,5385.0,6,43
2132,api,2026-02-05,0.0175,0.797101,0.202899,0.797101,0.0,0.0,0.0,0.202899,99.0,2,5
2133,api,2026-02-05,0.0394,1.0,0.0,1.0,0.0,0.0,0.0,0.0,310.0,2,7
2141,api,2026-02-05,0.016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,94.0,1,3
2142,api,2026-02-05,0.0179,1.0,0.0,1.0,0.0,0.0,0.0,0.0,110.0,1,3
2143,api,2026-02-05,0.0081,1.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,1,2
2144,api,2026-02-05,0.076,0.973856,0.026144,0.957879,0.015977,0.014524,0.0,0.011619,563.0,3,11
2146,api,2026-02-05,0.1359,0.840928,0.159072,0.840928,0.0,0.079536,0.033969,0.045568,1207.0,1,3
2149,api,2026-02-05,0.4584,0.764291,0.235709,0.737386,0.026905,0.182784,0.036625,0.0163,3171.0,4,37
2151,api,2026-02-05,0.0444,0.79845,0.20155,0.79845,0.0,0.20155,0.0,0.0,387.0,1,4
2152,api,2026-02-05,0.383733,0.866565,0.133435,0.813096,0.053469,0.07487,0.011218,0.047346,3133.3,2,12
2153,api,2026-02-05,0.0529,0.924324,0.075676,0.867568,0.056757,0.075676,0.0,0.0,370.0,1,6
2161,api,2026-02-05,0.0206,1.0,0.0,1.0,0.0,0.0,0.0,0.0,130.5,1,7
2162,api,2026-02-05,0.0028,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.5,1,1
2163,api,2026-02-05,0.0274,0.820485,0.179515,0.820485,0.0,0.179515,0.0,0.0,232.0,2,5
2164,api,2026-02-05,0.006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,1,1
2165,api,2026-02-05,0.0233,1.0,0.0,1.0,0.0,0.0,0.0,0.0,186.0,2,4
2166,api,2026-02-05,0.4695,0.784798,0.215202,0.750816,0.033982,0.204615,0.005123,0.005464,4311.0,2,7
2211,api,2026-02-05,0.1276,0.866987,0.133013,0.866987,0.0,0.06446,0.02693,0.041624,942.8,4,26
2212,api,2026-02-05,0.1125,0.900466,0.099534,0.900466,0.0,0.037808,0.035907,0.025819,824.2,3,20
2221,api,2026-02-05,0.1925,0.810527,0.189473,0.803162,0.007365,0.035597,0.047872,0.106003,1347.0,2,22
